,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,item,condition,sentence,target,alternative,model 0 correct (max),model 0 correct (sample),model 0 target score,model 0 alternative score,model 1 correct (max),model 1 correct (sample),model 1 target score,model 1 alternative score,model 2 correct (max),model 2 correct (sample),model 2 target score,model 2 alternative score,model 3 correct (max),model 3 correct (sample),model 3 target score,model 3 alternative score,model 4 correct (max),model 4 correct (sample),model 4 target score,model 4 alternative score,rnng target score,rnng alternative score,model correct (max),lstm 0 correct (max),lstm 0 correct (sample),lstm 0 target score,lstm 0 alternative score,lstm 1 correct (max),lstm 1 correct (sample),lstm 1 target score,lstm 1 alternative score,lstm 2 correct (max),lstm 2 correct (sample),lstm 2 target score,lstm 2 alternative score,lstm 3 correct (max),lstm 3 correct (sample),lstm 3 target score,lstm 3 alternative score,lstm 4 correct (max),lstm 4 correct (sample),lstm 4 target score,lstm 4 alternative score,rnng 0 target score,rnng 0 alternative score,rnng 0 correct (max),rnng 0 correct (sample),rnng 1 target score,rnng 1 alternative score,rnng 1 correct (max),rnng 1 correct (sample),rnng 2 target score,rnng 2 alternative score,rnng 2 correct (max),rnng 2 correct (sample),rnng 3 target score,rnng 3 alternative score,rnng 3 correct (max),rnng 3 correct (sample),rnng 4 target score,rnng 4 alternative score,rnng 4 correct (max),rnng 4 correct (sample)
207,207,207,207,207,Franck_25_PPP,PPP,The switches for the lights on the stairways,are,is,100,96.19025736713478,-1.6822280883789062,-4.910994529724121,100,95.43376911645737,-1.635845184326172,-4.675589561462402,100,94.04196717459699,-2.049816131591797,-4.808816909790039,100,97.52803169195082,-3.127030372619629,-6.802155494689941,100,96.71521084455892,-1.6081762313842771,-4.990644454956055,-66.3897,-64.5857,0,100,96.19025736713478,-1.6822280883789062,-4.910994529724121,100,95.43376911645737,-1.635845184326172,-4.675589561462402,100,94.04196717459699,-2.049816131591797,-4.808816909790039,100,97.52803169195082,-3.127030372619629,-6.802155494689941,100,96.71521084455892,-1.6081762313842771,-4.990644454956055,-66.3897,-64.5857,0,14.136484474455745,-65.9135,-68.2231,100,90.9668992155974,-65.2883,-63.5398,0,14.82364917676667,-66.5856,-63.9461,0,6.66391280146355,-64.7161,-65.5313,100,69.32164844475354
208,208,208,208,208,Franck_26_SSS,SSS,The telegram to the friend of the soldier,is,are,100,98.32243600012904,-3.9831218719482417,-8.054031372070312,100,99.08189026427799,-3.93087387084961,-8.612258911132812,100,98.69054997133159,-4.397613525390625,-8.719995498657228,100,97.0577155368984,-3.1615915298461914,-6.6577110290527335,100,97.78570054260113,-2.911952018737793,-6.699794292449951,-52.1736,-56.3945,100,100,98.32243600012904,-3.9831218719482417,-8.054031372070312,100,99.08189026427799,-3.93087387084961,-8.612258911132812,100,98.69054997133159,-4.397613525390625,-8.719995498657228,100,97.0577155368984,-3.1615915298461914,-6.6577110290527335,100,97.78570054260113,-2.911952018737793,-6.699794292449951,-52.1736,-56.3945,100,98.55271186889075,-51.2803,-53.6986,100,91.82121676804957,-52.5852,-54.0964,100,81.92389786979473,-53.5567,-55.4055,100,86.39861476736009,-52.3907,-56.3494,100,98.12696115593069
209,209,209,209,209,Franck_26_SSP,SSP,The telegram to the friend of the soldiers,is,are,100,88.78348417134531,-4.507794380187988,-6.576607704162598,100,91.54249927478088,-4.472823143005371,-6.854572772979736,100,88.04252968559338,-4.270176887512207,-6.266640663146973,100,85.65272801843608,-3.921180725097656,-5.7079219818115225,100,81.39770049803364,-3.5990419387817383,-5.075103759765625,-55.4258,-59.6109,100,100,88.78348417134531,-4.507794380187988,-6.576607704162598,100,91.54249927478088,-4.472823143005371,-6.854572772979736,100,88.04252968559338,-4.270176887512207,-6.266640663146973,100,85.65272801843608,-3.921180725097656,-5.7079219818115225,100,81.39770049803364,-3.5990419387817383,-5.075103759765625,-55.4258,-59.6109,100,98.50075121199289,-53.9818,-56.3673,100,91.57149021607836,-54.0881,-55.0374,100,72.09743805812643,-54.8768,-58.0975,100,96.16058668674746,-54.0742,-54.9642,100,70.88901725661187
210,210,210,210,210,Franck_26_SPS,SPS,The telegram to the friends of the soldier,is,are,100,98.41482723935655,-3.1543121337890625,-7.2828102111816415,100,98.02775441369579,-3.286616325378418,-7.1926941871643075,100,96.6847293941188,-4.025718688964844,-7.398634910583496,100,91.508950978986,-3.73696231842041,-6.114386558532715,100,95.61040295082312,-2.5101261138916016,-5.591170310974121,-52.2317,-55.8777,100,100,98.41482723935655,-3.1543121337890625,-7.2828102111816415,100,98.02775441369579,-3.286616325378418,-7.1926941871643075,100,96.68472939411879,-4.025718688964844,-7.398634910583496,100,91.508950978986,-3.73696231842041,-6.114386558532715,100,95.61040295082312,-2.5101261138916016,-5.591170310974121,-52.2317,-55.8777,100,97.45683451992629,-55.8997,-57.0235,100,75.46928969380537,-54.8971,-55.2392,100,58.47005476828291,-55.7386,-56.181,100,60.883075388345155,-56.4749,-57.8116,100,79.1946733827494
211,211,211,211,211,Franck_26_SPP,SPP,The telegram to the friends of the soldiers,is,are,100,88.33557265551771,-4.05190372467041,-6.076502799987793,100,83.20273686301513,-4.2604169845581055,-5.860481262207031,100,73.52115124845463,-4.128148078918457,-5.149374961853027,100,58.00900350898424,-5.1057395935058585,-5.428882598876953,100,78.3559683961569,-3.2405567169189453,-4.52708911895752,-56.1364,-59.5176,100,100,88.33557265551771,-4.05190372467041,-6.076502799987793,100,83.20273686301513,-4.2604169845581055,-5.860481262207031,100,73.52115124845463,-4.128148078918457,-5.149374961853027,100,58.00900350898424,-5.1057395935058585,-5.428882598876953,100,78.3559683961569,-3.2405567169189453,-4.52708911895752,-56.1364,-59.5176,100,96.71117944894229,-57.9761,-58.8726,100,71.022972085246,-56.2547,-55.9771,0,43.10422659782663,-56.1841,-58.0778,100,86.91768268931612,-55.9101,-54.6433,0,21.980553141181133
212,212,212,212,212,Franck_26_PSS,PSS,The telegrams to the friend of the soldier,are,is,100,87.69707218554431,-4.528658866882324,-6.492710113525393,100,93.13676214196751,-4.2236576080322275,-6.831547260284424,100,88.77689150355562,-3.8874807357788086,-5.955632209777832,100,89.00799939896362,-3.8909015655517583,-5.982460021972656,100,88.1613211086496,-3.6541576385498047,-5.661953926086426,-54.2578,-59.6141,100,100,87.69707218554431,-4.528658866882324,-6.4927101135253915,100,93.13676214196751,-4.2236576080322275,-6.831547260284424,100,88.77689150355562,-3.8874807357788086,-5.955632209777832,100,89.00799939896362,-3.8909015655517583,-5.982460021972656,100,88.1613211086496,-3.6541576385498047,-5.661953926086426,-54.2578,-59.6141,100,99.53038264269303,-53.6249,-56.0453,100,91.83697362625675,-54.502,-58.6377,100,98.42602347554235,-53.2261,-59.5108,100,99.81388540522555,-57.6396,-55.2035,0,8.046098982827951
213,213,213,213,213,Franck_26_PSP,PSP,The telegrams to the friend of the soldiers,are,is,100,92.1354509210082,-4.540984153747559,-7.00187873840332,100,98.02724269849031,-4.013018608093262,-7.918831825256348,100,91.90630773961941,-3.7082920074462886,-6.13797664642334,100,94.19400039090799,-4.1958398818969735,-6.982304573059082,100,92.60161121349438,-3.26645565032959,-5.793499946594237,-57.5744,-62.5286,100,100,92.1354509210082,-4.540984153747559,-7.00187873840332,100,98.02724269849031,-4.013018608093262,-7.918831825256348,100,91.90630773961941,-3.7082920074462886,-6.13797664642334,100,94.19400039090799,-4.1958398818969735,-6.982304573059082,100,92.60161121349438,-3.26645565032959,-5.793499946594237,-57.5744,-62.5286,100,99.29956854805761,-56.391,-59.2434,100,94.54426093260749,-56.3254,-61.2934,100,99.30910178953202,-56.2243,-61.272,100,99.36169136542841,-56.5106,-57.1239,100,64.86932086824042
214,214,214,214,214,Franck_26_PPS,PPS,The telegrams to the friends of the soldier,are,is,100,91.94234290111574,-4.099098205566406,-6.533637046813965,100,92.78544774757685,-3.7263145446777344,-6.28050422668457,100,90.41609428331392,-3.5163698196411133,-5.760706901550293,100,86.45310845116508,-4.4736175537109375,-6.3270626068115225,100,92.70008555500549,-2.8973913192749023,-5.438898086547852,-54.2327,-60.2264,100,100,91.94234290111574,-4.099098205566406,-6.533637046813965,100,92.78544774757685,-3.7263145446777344,-6.28050422668457,100,90.41609428331392,-3.5163698196411133,-5.760706901550293,100,86.45310845116508,-4.4736175537109375,-6.3270626068115225,100,92.70008555500549,-2.8973913192749023,-5.438898086547852,-54.2327,-60.2264,100,99.75117890275833,-57.7802,-62.7423,100,99.30504185363218,-56.1849,-62.5755,100,99.83255589058756,-54.9536,-62.6285,100,99.95358785197926,-59.6991,-59.7917,100,52.31334720310237
215,215,215,215,215,Franck_26_PPP,PPP,The telegrams to the friends of the soldiers,are,is,100,94.54654698226295,-4.348586082458496,-7.20142936706543,100,97.9482659506724,-3.778532981872559,-7.644287109375,100,92.71532704412084,-3.4843063354492188,-6.028067588806152,100,97.18254124006279,-4.4351348876953125,-7.975890636444093,100,94.95609055984276,-2.8935365676879883,-5.828769683837893,-57.4253,-63.2452,100,100,94.54654698226295,-4.348586082458496,-7.20142936706543,100,97.9482659506724,-3.778532981872559,-7.644287109375,100,92.71532704412084,-3.4843063354492188,-6.028067588806152,100,97.18254124006278,-4.4351348876953125,-7.975890636444093,100,94.95609055984276,-2.8935365676879883,-5.8287696838378915,-57.4253,-63.2452,100,99.70408804564428,-59.4595,-64.1379,100,99.07917084916306,-57.811,-62.6621,100,99.22409032916019,-57.0893,-63.0061,100,99.7313430518124,-56.8192,-58.6485,100,86.16783157913633
216,216,216,216,216,Franck_27_SSS,SSS,The threat to the president of the company,is,are,100,98.54358421554925,-2.082203865051269,-6.296724319458008,100,98.95472224811728,-2.1318073272705083,-6.682187080383301,100,97.96287059913456,-2.2451963424682617,-6.118243217468263,100,98.20724494394295,-2.3885927200317383,-6.391919136047362,100,98.1339773387248,-1.7651987075805664,-5.727723121643066,-43.6936,-50.815,100,100,98.54358421554925,-2.082203865051269,-6.296724319458008,100,98.9547222481173,-2.1318073272705083,-6.682187080383301,100,97.96287059913456,-2.2451963424682617,-6.118243217468263,100,98.20724494394295,-2.3885927200317383,-6.391919136047362,100,98.1339773387248,-1.7651987075805664,-5.727723121643066,-43.6936,-50.815,100,99.91930164784605,-46.1962,-51.1562,100,99.303591082224,-43.4946,-47.384,100,97.99525070055572,-47.142,-53.0862,100,99.73858533653936,-44.2937,-48.835,100,98.94528872317883
217,217,217,217,217,Franck_27_SSP,SSP,The threat to the president of the companies,is,are,100,89.06943908832096,-2.7298078536987305,-4.827661514282227,100,94.7662677407883,-2.54568099975586,-5.441969871520996,100,91.68067643851136,-2.792525291442871,-5.192255973815918,100,94.02213872295276,-2.6068344116210938,-5.362301826477051,100,95.95925200199264,-1.9933385848999023,-5.160832405090332,-46.5097,-51.3657,100,100,89.06943908832096,-2.7298078536987305,-4.827661514282227,100,94.7662677407883,-2.54568099975586,-5.441969871520996,100,91.68067643851136,-2.792525291442871,-5.192255973815918,100,94.02213872295276,-2.6068344116210938,-5.362301826477051,100,95.95925200199264,-1.9933385848999023,-5.160832405090332,-46.5097,-51.3657,100,99.22785370208044,-50.2453,-53.1798,100,94.95257814315146,-45.3864,-47.2054,100,86.04460916996418,-51.9818,-54.8746,100,94.74893653926608,-47.9932,-49.9968,100,88.11745370305819
218,218,218,218,218,Franck_27_SPS,SPS,The threat to the presidents of the company,is,are,100,95.93484244697834,-2.4399642944335938,-5.6011810302734375,100,95.35200379937088,-2.5032958984375,-5.524435043334961,100,90.34417262383819,-2.904425621032715,-5.140490531921387,100,95.68619485378157,-2.4487123489379883,-5.547966003417969,100,95.28698789971148,-2.0762243270874023,-5.0827903747558585,-49.3331,-55.6483,100,100,95.93484244697834,-2.4399642944335938,-5.6011810302734375,100,95.35200379937088,-2.5032958984375,-5.524435043334961,100,90.34417262383819,-2.904425621032715,-5.140490531921387,100,95.68619485378157,-2.4487123489379883,-5.547966003417969,100,95.28698789971149,-2.0762243270874023,-5.0827903747558585,-49.3331,-55.6483,100,99.8194661139462,-49.9831,-54.3021,100,98.68617223100374,-48.3917,-51.0414,100,93.39924977630658,-52.2577,-56.1211,100,97.94352966280694,-46.3515,-49.8364,100,97.02550613883439
219,219,219,219,219,Franck_27_SPP,SPP,The threat to the presidents of the companies,is,are,100,72.17165833502352,-3.3453950881958012,-4.298387527465819,100,88.59970631190399,-3.050360679626465,-5.1008501052856445,100,76.81394125527491,-3.3734426498413086,-4.571277618408203,100,91.33078463552911,-2.8400669097900386,-5.19477653503418,100,91.1656152660427,-2.508530616760254,-4.842556953430176,-49.5278,-53.6314,100,100,72.17165833502352,-3.3453950881958012,-4.298387527465819,100,88.59970631190399,-3.050360679626465,-5.1008501052856445,100,76.81394125527491,-3.3734426498413086,-4.571277618408203,100,91.33078463552911,-2.8400669097900386,-5.19477653503418,100,91.1656152660427,-2.508530616760254,-4.842556953430176,-49.5278,-53.6314,100,98.37551324318135,-53.6336,-56.3123,100,93.57580184170682,-49.5652,-50.6815,100,75.33017596512404,-55.2335,-56.5839,100,79.41950156099587,-49.0267,-50.7787,100,85.22048828934811
220,220,220,220,220,Franck_27_PSS,PSS,The threats to the president of the company,are,is,100,92.88431106415764,-2.054161071777344,-4.623213768005371,100,85.65878595632131,-3.0654964447021484,-4.852730751037598,100,81.60819598716,-2.420475006103516,-3.910499572753906,100,81.7840166944999,-3.1839208602905287,-4.6857032775878915,100,87.74797608423063,-1.370203971862793,-3.3389816284179688,-59.5849,-52.795,0,100,92.88431106415764,-2.054161071777344,-4.623213768005371,100,85.65878595632131,-3.0654964447021484,-4.852730751037598,100,81.60819598716,-2.420475006103516,-3.910499572753906,100,81.7840166944999,-3.183920860290528,-4.6857032775878915,100,87.74797608423063,-1.370203971862793,-3.3389816284179688,-59.5849,-52.795,0,0.11238168913344354,-58.0597,-52.8643,0,0.5511454595689887,-53.8464,-49.7999,0,1.7183040784796841,-58.7537,-51.4939,0,0.07027544601363736,-55.2386,-50.3391,0,0.7395210701214128
221,221,221,221,221,Franck_27_PSP,PSP,The threats to the president of the companies,are,is,100,91.36294253487465,-2.750680923461914,-5.109458923339844,100,95.84391838712915,-3.0128984451293945,-6.151046752929688,100,89.06309597492182,-2.952019691467285,-5.049221992492676,100,84.64131422917133,-3.4534473419189453,-5.160188674926758,100,84.14407518011447,-1.2695693969726562,-2.938556671142578,-59.8804,-55.4549,0,100,91.36294253487463,-2.750680923461914,-5.109458923339844,100,95.84391838712915,-3.0128984451293945,-6.151046752929688,100,89.06309597492182,-2.952019691467285,-5.049221992492676,100,84.64131422917133,-3.4534473419189453,-5.160188674926758,100,84.14407518011447,-1.2695693969726562,-2.938556671142578,-59.8804,-55.4549,0,1.1826681300689983,-59.8055,-57.1633,0,6.647138882635286,-52.0571,-50.5154,0,17.62882806865773,-59.828,-57.089,0,6.071090336097766,-54.8763,-54.0637,0,30.733672836875236
222,222,222,222,222,Franck_27_PPS,PPS,The threats to the presidents of the company,are,is,100,95.61965538827415,-2.1050462722778316,-5.1882972717285165,100,88.13311334172418,-3.0565471649169917,-5.061643600463867,100,90.09593359970872,-2.588931083679199,-4.796860694885254,100,84.6376813897815,-3.0933513641357417,-4.799813270568848,100,93.54415475929605,-1.4975900650024414,-4.171037673950194,-65.3895,-59.2996,0,100,95.61965538827415,-2.1050462722778316,-5.1882972717285165,100,88.13311334172418,-3.0565471649169917,-5.061643600463867,100,90.09593359970872,-2.588931083679199,-4.796860694885254,100,84.6376813897815,-3.0933513641357417,-4.799813270568848,100,93.54415475929605,-1.4975900650024414,-4.171037673950194,-65.3895,-59.2996,0,0.22605139664171828,-60.2749,-56.0513,0,1.4434420527643914,-57.8549,-55.0896,0,5.922835726401473,-61.3282,-57.2317,0,1.6358723045022165,-54.8187,-51.4809,0,3.4296948554722086
223,223,223,223,223,Franck_27_PPP,PPP,The threats to the presidents of the companies,are,is,100,96.22111839065468,-2.637993812561035,-5.875214576721191,100,95.192061423596,-3.29311466217041,-6.278742790222168,100,92.73774894201216,-3.05275821685791,-5.599843978881836,100,87.3406861514885,-3.553807258605957,-5.485230445861816,100,87.66832540456384,-1.6046810150146484,-3.566070556640625,-63.2163,-59.5489,0,100,96.22111839065468,-2.637993812561035,-5.875214576721191,100,95.192061423596,-3.29311466217041,-6.278742790222168,100,92.73774894201216,-3.05275821685791,-5.599843978881836,100,87.3406861514885,-3.553807258605957,-5.485230445861816,100,87.66832540456384,-1.6046810150146484,-3.566070556640625,-63.2163,-59.5489,0,2.490661050847919,-62.1894,-59.8202,0,8.55517047758594,-55.2732,-54.5222,0,32.06034448841422,-59.9383,-58.7556,0,23.456707638037745,-55.0448,-54.3945,0,34.29219361968499
224,224,224,224,224,Franck_28_SSS,SSS,The tour of the museum near the monument,is,are,100,98.03122418729885,-1.933990478515625,-5.841864585876465,100,94.43615468365721,-2.625821113586426,-5.457455635070801,100,96.76444129299112,-2.770453453063965,-6.16853141784668,100,97.25120933286293,-1.925302505493164,-5.491438865661621,100,96.41348068846314,-1.98188591003418,-5.2733497619628915,-58.8504,-64.8335,100,100,98.03122418729885,-1.933990478515625,-5.841864585876465,100,94.43615468365721,-2.625821113586426,-5.457455635070801,100,96.76444129299112,-2.770453453063965,-6.16853141784668,100,97.25120933286291,-1.925302505493164,-5.491438865661621,100,96.41348068846314,-1.98188591003418,-5.2733497619628915,-58.8504,-64.8335,100,99.74853403853602,-53.713,-57.3113,100,97.33589586758056,-58.1386,-60.3888,100,90.46677852936644,-58.6811,-63.1496,100,98.86654452902206,-52.5143,-55.6169,100,95.69998651990204
225,225,225,225,225,Franck_28_SSP,SSP,The tour of the museum near the monuments,is,are,100,86.20511678185034,-2.908924102783203,-4.741355895996094,100,59.658739434428114,-3.4691896438598637,-3.860455513000488,100,71.46721903756067,-3.6008338928222656,-4.51901912689209,100,84.32116977319926,-2.685436248779297,-4.367757797241212,100,74.63585895242169,-3.2470808029174805,-4.326365470886231,-59.0535,-63.5944,100,100,86.20511678185034,-2.908924102783203,-4.741355895996094,100,59.658739434428114,-3.4691896438598637,-3.860455513000488,100,71.46721903756067,-3.6008338928222656,-4.51901912689209,100,84.32116977319926,-2.685436248779297,-4.367757797241212,100,74.63585895242169,-3.2470808029174805,-4.326365470886231,-59.0535,-63.5944,100,98.94487120659528,-56.0122,-58.8445,100,94.43965026133962,-59.5476,-61.2599,100,84.71343668774523,-59.5782,-63.4158,100,97.89091594494735,-53.0341,-54.1357,100,75.05597773450488
226,226,226,226,226,Franck_28_SPS,SPS,The tour of the museums near the monument,is,are,100,97.59354971952006,-1.8435783386230469,-5.546236991882324,100,91.41266892506478,-2.480703353881836,-4.845799446105957,100,93.92027511355712,-2.6591358184814453,-5.396622657775879,100,96.46407991628408,-1.9966812133789065,-5.302878379821777,100,95.72842763881133,-1.7423410415649414,-4.851874351501465,-57.7544,-64.1318,100,100,97.59354971952006,-1.8435783386230469,-5.546236991882324,100,91.41266892506478,-2.480703353881836,-4.845799446105957,100,93.92027511355712,-2.6591358184814453,-5.396622657775879,100,96.46407991628408,-1.9966812133789065,-5.302878379821777,100,95.72842763881133,-1.7423410415649414,-4.851874351501465,-57.7544,-64.1318,100,99.83033475112099,-57.7473,-61.9082,100,98.46459068817492,-62.4037,-64.6217,100,90.18543117002683,-59.4339,-64.2352,100,99.1847946846927,-55.9073,-59.1807,100,96.35049151741288
227,227,227,227,227,Franck_28_SPP,SPP,The tour of the museums near the monuments,is,are,100,85.66985347220236,-2.7353057861328125,-4.5234413146972665,100,59.852097918069155,-3.1953792572021484,-3.5946855545043945,100,68.17991955991508,-3.4662885665893555,-4.2283411026000985,100,87.07091783333513,-2.569007873535156,-4.476251602172852,100,80.62918457305116,-2.763681411743164,-4.189774513244629,-58.0472,-62.7648,100,100,85.66985347220236,-2.7353057861328125,-4.5234413146972665,100,59.852097918069155,-3.1953792572021484,-3.5946855545043945,100,68.17991955991508,-3.4662885665893555,-4.2283411026000985,100,87.07091783333513,-2.569007873535156,-4.476251602172852,100,80.62918457305116,-2.763681411743164,-4.189774513244629,-58.0472,-62.7648,100,99.11425547777111,-59.8737,-63.0837,100,96.12088655397659,-65.3526,-66.8169,100,81.21894677285124,-60.4537,-64.5547,100,98.37135296019332,-56.5425,-58.2319,100,84.41452377418254
228,228,228,228,228,Franck_28_PSS,PSS,The tours of the museum near the monument,are,is,100,96.70530440979759,-1.5290575027465818,-4.908411979675293,100,91.77905348447986,-1.9598464965820312,-4.372545242309569,100,90.30936678180592,-2.254403114318848,-4.4864845275878915,100,91.65411742089321,-1.9978923797607424,-4.394145965576172,100,90.93553474623505,-1.7789392471313477,-4.084728240966797,-64.6988,-62.5041,0,100,96.70530440979759,-1.5290575027465818,-4.908411979675293,100,91.77905348447986,-1.9598464965820312,-4.372545242309569,100,90.30936678180592,-2.254403114318848,-4.4864845275878915,100,91.65411742089321,-1.9978923797607424,-4.394145965576172,100,90.93553474623505,-1.7789392471313477,-4.084728240966797,-64.6988,-62.5041,0,10.022744151693923,-60.1349,-60.3031,100,54.19511424506835,-60.3185,-59.6289,0,33.41220611463033,-63.2914,-68.3911,100,99.393839131655,-56.9006,-55.5283,0,20.224850098378887
229,229,229,229,229,Franck_28_PSP,PSP,The tours of the museum near the monuments,are,is,100,95.62196359217356,-2.253925323486328,-5.337727546691895,100,96.78674544398329,-2.1561670303344727,-5.561392784118652,100,94.3523205894656,-2.7886781692504883,-5.604469299316406,100,96.94096651493065,-2.0974712371826167,-5.553474426269531,100,94.90470529262234,-1.9062385559082031,-4.830794334411621,-63.2385,-63.1508,0,100,95.62196359217356,-2.253925323486328,-5.337727546691895,100,96.78674544398329,-2.1561670303344727,-5.561392784118652,100,94.3523205894656,-2.7886781692504883,-5.604469299316406,100,96.94096651493065,-2.0974712371826167,-5.553474426269531,100,94.90470529262234,-1.9062385559082031,-4.830794334411621,-63.2385,-63.1508,0,47.80890418278905,-61.5187,-63.1828,100,84.07876118107332,-61.0984,-61.3306,100,55.7790575929386,-65.0651,-68.5114,100,96.9120606959714,-55.7792,-56.4103,100,65.27388419973389
230,230,230,230,230,Franck_28_PPS,PPS,The tours of the museums near the monument,are,is,100,96.12601816506832,-1.4751024246215818,-4.686479568481445,100,92.70620759797278,-1.794086456298828,-4.336498260498047,100,92.98495221032013,-2.125679016113281,-4.71005916595459,100,93.5145523075546,-2.0110635757446294,-4.679619789123535,100,92.76182986957554,-1.6163673400878906,-4.167034149169922,-64.7594,-62.9931,0,100,96.12601816506832,-1.4751024246215818,-4.686479568481445,100,92.70620759797278,-1.794086456298828,-4.336498260498047,100,92.98495221032013,-2.125679016113281,-4.71005916595459,100,93.5145523075546,-2.0110635757446294,-4.679619789123535,100,92.76182986957554,-1.6163673400878906,-4.167034149169922,-64.7594,-62.9931,0,14.600306377190226,-64.5281,-64.245,0,42.969393418561076,-65.5221,-62.5233,0,4.748011462066367,-69.2091,-70.0379,100,69.61011363641335,-61.2133,-59.5581,0,16.04073926136801
231,231,231,231,231,Franck_28_PPP,PPP,The tours of the museums near the monuments,are,is,100,94.48305478022759,-2.1823472976684566,-5.022943496704102,100,97.4836602837574,-1.8516521453857424,-5.50853157043457,100,95.22110814106823,-2.647416114807129,-5.639409065246582,100,97.54255980420477,-2.0747404098510738,-5.755908966064452,100,94.83922153331342,-1.7372779846191406,-4.648373603820801,-63.1912,-64.3242,100,100,94.48305478022759,-2.1823472976684566,-5.022943496704102,100,97.4836602837574,-1.8516521453857424,-5.50853157043457,100,95.22110814106823,-2.647416114807129,-5.639409065246582,100,97.54255980420477,-2.0747404098510738,-5.755908966064452,100,94.83922153331342,-1.7372779846191406,-4.648373603820801,-63.1912,-64.3242,100,75.63921134517622,-65.1872,-66.6883,100,81.77384799826235,-67.8656,-64.8299,0,4.583887592272255,-70.1251,-74.9975,100,99.24031821298817,-60.5183,-60.3535,0,45.88929934841205
232,232,232,232,232,Franck_29_SSS,SSS,The train to the city on the lake,is,are,100,96.87292475889221,-1.8239688873291016,-5.257270812988281,100,98.52291718041944,-2.021780014038086,-6.2220001220703125,100,97.522164313177,-2.6894454956054688,-6.362139701843263,100,99.32691412828235,-1.658002853393555,-6.652301788330077,100,97.18022807021208,-1.9342079162597656,-5.474119186401367,-50.8552,-56.7297,100,100,96.87292475889221,-1.8239688873291016,-5.257270812988281,100,98.52291718041944,-2.021780014038086,-6.2220001220703125,100,97.522164313177,-2.6894454956054688,-6.362139701843263,100,99.32691412828235,-1.658002853393555,-6.652301788330077,100,97.18022807021208,-1.9342079162597656,-5.474119186401367,-50.8552,-56.7297,100,99.71976761447532,-57.2352,-59.0452,100,85.93618742658651,-52.7713,-54.2892,100,82.02290367370388,-49.6379,-54.0712,100,98.82641295786999,-57.0475,-60.2402,100,96.05586392429642
233,233,233,233,233,Franck_29_SSP,SSP,The train to the city on the lakes,is,are,100,86.29741011019233,-2.510067939758301,-4.350282669067384,100,82.97133637128147,-2.7792530059814453,-4.3628501892089835,100,69.59548944598744,-3.6799955368041988,-4.50810432434082,100,90.45275648167996,-2.6202716827392583,-4.868846893310547,100,93.59838990822495,-2.0803203582763667,-4.762784004211426,-50.6745,-55.6165,100,100,86.29741011019233,-2.510067939758301,-4.350282669067384,100,82.97133637128147,-2.7792530059814453,-4.3628501892089835,100,69.59548944598744,-3.6799955368041988,-4.50810432434082,100,90.45275648167996,-2.6202716827392583,-4.868846893310547,100,93.59838990822495,-2.0803203582763667,-4.762784004211426,-50.6745,-55.6165,100,99.29103189986608,-58.5002,-59.165,100,66.03378161608757,-53.641,-54.3526,100,67.07546048811234,-50.8281,-54.3263,100,97.06365103910518,-58.1428,-59.1169,100,72.59359600276919
234,234,234,234,234,Franck_29_SPS,SPS,The train to the cities on the lake,is,are,100,93.82506082193576,-2.1494398117065434,-4.870372772216797,100,95.03902974829205,-2.264352798461914,-5.217039108276367,100,86.72224437756806,-3.2609882354736333,-5.137608528137207,100,98.1685705335409,-1.8759422302246087,-5.857531547546388,100,95.79932856856348,-2.119935989379884,-5.246947288513184,-57.5628,-62.3395,100,100,93.82506082193576,-2.1494398117065434,-4.870372772216797,100,95.03902974829205,-2.264352798461914,-5.217039108276367,100,86.72224437756806,-3.2609882354736333,-5.137608528137207,100,98.1685705335409,-1.8759422302246092,-5.857531547546388,100,95.79932856856348,-2.1199359893798833,-5.246947288513184,-57.5628,-62.3395,100,99.1646615306467,-62.678,-63.3577,100,66.36717372239724,-60.1715,-61.2814,100,75.21104678784086,-55.9267,-59.9283,100,98.20420285836332,-62.6013,-64.0979,100,81.7066830613685
235,235,235,235,235,Franck_29_SPP,SPP,The train to the cities on the lakes,is,are,100,85.09245461314056,-2.6996145248413086,-4.441485404968262,100,75.833063731404,-2.9894390106201167,-4.132987976074219,100,50.86856686805736,-4.044800758361816,-4.079546928405762,100,88.71061610426277,-2.7604684829711914,-4.821985244750977,100,89.8267195082246,-2.426349639892578,-4.604467391967773,-57.3729,-61.4464,100,100,85.09245461314056,-2.6996145248413086,-4.441485404968262,100,75.833063731404,-2.9894390106201167,-4.132987976074219,100,50.86856686805736,-4.044800758361816,-4.079546928405762,100,88.71061610426277,-2.7604684829711914,-4.821985244750977,100,89.8267195082246,-2.426349639892578,-4.604467391967773,-57.3729,-61.4464,100,98.32670348268508,-63.3377,-63.2564,0,47.9686187767727,-60.9725,-61.364,100,59.6643741548632,-56.6782,-60.8442,100,98.47228201681317,-63.6953,-63.3724,0,41.996915866770024
