,Unnamed: 0,item,condition,sentence,target,alternative,lstm 0 correct (max),lstm 0 correct (sample),lstm 0 target score,lstm 0 alternative score,lstm 1 correct (max),lstm 1 correct (sample),lstm 1 target score,lstm 1 alternative score,lstm 2 correct (max),lstm 2 correct (sample),lstm 2 target score,lstm 2 alternative score,lstm 3 correct (max),lstm 3 correct (sample),lstm 3 target score,lstm 3 alternative score,lstm 4 correct (max),lstm 4 correct (sample),lstm 4 target score,lstm 4 alternative score,rnng 0 target score,rnng 0 alternative score,rnng 0 correct (max),rnng 0 correct (sample),rnng 1 target score,rnng 1 alternative score,rnng 1 correct (max),rnng 1 correct (sample),rnng 2 target score,rnng 2 alternative score,rnng 2 correct (max),rnng 2 correct (sample),rnng 3 target score,rnng 3 alternative score,rnng 3 correct (max),rnng 3 correct (sample),rnng 4 target score,rnng 4 alternative score,rnng 4 correct (max),rnng 4 correct (sample)
136,136,Bock1992_17_ss_prop,ss_prop,The courier with the diplomat 's message,is,are,100,98.12503066617977,-2.757797241210937,-6.715447425842285,100,97.2517166165501,-2.3811397552490234,-5.947465896606445,100,94.62721608988821,-3.7881031036376953,-6.6567020416259775,100,97.77929736066451,-2.8565797805786133,-6.64146900177002,100,98.46673622326,-1.5748138427734375,-5.737133979797362,-55.438,-59.0182,100,97.28855591468304,-60.2548,-62.3591,100,89.13204140681974,-57.808,-57.393,0,39.771382311137025,-63.4273,-67.1155,100,97.559358301659,-57.3795,-59.4543,100,88.8429636873693
137,137,Bock1992_17_ss_rc,ss_rc,The courier who delivered the message,is,are,100,98.69592357738044,-2.868931770324707,-7.195480346679688,100,98.34702031403357,-3.4375391006469727,-7.5234618186950675,100,96.29200201389864,-3.57230281829834,-6.829195976257324,100,98.82456327258512,-3.3151865005493164,-7.7468929290771475,100,99.35324515854784,-2.50870132446289,-7.543170928955077,-68.386,-68.2654,0,46.9886489633581,-69.1818,-70.1913,100,73.29222870339429,-67.9531,-67.3698,0,35.81736177176189,-71.0766,-70.4872,0,35.67725340055525,-69.2309,-67.4672,0,14.632754627999242
138,138,Bock1992_17_sp_prop,sp_prop,The courier with the diplomat 's messages,is,are,100,92.11199979484553,-3.088275909423828,-5.545938491821289,100,80.7212624191939,-3.295332908630371,-4.72733211517334,100,69.48630699924743,-3.776135444641113,-4.599089622497559,100,89.38143491240284,-3.338841438293457,-5.4691505432128915,100,94.1117308729728,-1.9788990020751955,-4.750419616699219,-61.5049,-65.2116,100,97.60302275149321,-64.0801,-66.3902,100,90.97100693995175,-59.8747,-56.5648,0,3.5233118222503843,-67.7066,-70.2575,100,92.76339541769136,-60.5354,-61.3007,100,68.25033135141776
139,139,Bock1992_17_sp_rc,sp_rc,The courier who delivered the messages,is,are,100,92.72530448505584,-3.3403759002685547,-5.885615348815918,100,79.52746937703779,-3.985377311706543,-5.342395782470703,100,87.31095242629878,-3.639326095581055,-5.568062782287598,100,92.94123169052244,-3.950449943542481,-6.528146743774414,100,96.14899041895563,-3.046637535095215,-6.2642011642456055,-73.4016,-74.6611,100,77.8940023556139,-72.867,-73.7423,100,70.58473197476201,-71.377,-67.0688,0,1.3279045658856279,-74.106,-74.5323,100,60.49897973635897,-69.9589,-68.0912,0,13.380807607396724
140,140,Bock1992_17_ps_prop,ps_prop,The couriers with the diplomat 's message,are,is,100,87.02497373187698,-3.3308992385864262,-5.234067916870117,0,44.392668864039344,-4.322273254394531,-4.097032546997069,100,69.59663968853,-4.407867431640625,-5.236030578613281,0,44.94782952956922,-4.6804237365722665,-4.477644920349121,100,67.09366152252521,-2.6292734146118164,-3.3416976928710938,-61.7624,-63.1174,100,79.49458649106333,-64.7669,-66.6001,100,86.21424967586331,-60.7213,-63.1104,100,91.59923386893954,-65.4008,-68.9663,100,97.24950768278364,-62.777,-59.2953,0,2.9837430282856117
141,141,Bock1992_17_ps_rc,ps_rc,The couriers who delivered the message,are,is,100,88.23419570107582,-3.0906429290771484,-5.105440139770508,100,85.4832691327786,-4.109759330749512,-5.8827781677246085,100,82.79893014703285,-4.049052238464356,-5.620495796203613,100,78.50341482951845,-4.3845272064208975,-5.6797752380371085,0,46.48434471320543,-4.518633842468262,-4.377775192260741,-78.9782,-78.4274,0,36.56788227994897,-76.9867,-80.4927,100,97.08580061107632,-68.2223,-72.1494,100,98.06798980699007,-80.0556,-75.7214,0,1.2942651068828144,-68.5909,-72.197,100,97.35604777162158
142,142,Bock1992_17_pp_prop,pp_prop,The couriers with the diplomat 's messages,are,is,100,92.43560162811166,-3.098647117614746,-5.601706504821777,100,83.24622223143048,-3.823906898498535,-5.427085876464844,100,86.39318619816565,-3.917389869689941,-5.765727996826173,100,81.7648996627438,-4.313107490539552,-5.813607215881348,100,75.31719360536933,-2.567662239074707,-3.683263778686523,-65.7163,-68.5726,100,94.5643425647177,-68.6104,-70.265,100,83.95117848040886,-59.6571,-64.4713,100,99.19515920015213,-68.6513,-73.6542,100,99.33264008851147,-64.3581,-62.0866,0,9.35109846660562
143,143,Bock1992_17_pp_rc,pp_rc,The couriers who delivered the messages,are,is,100,92.26391170691336,-3.080565452575684,-5.5593223571777335,100,94.63657102771246,-4.0405797958374015,-6.911020278930664,100,94.7717755044446,-3.9503879547119136,-6.847787857055664,100,93.67581792340364,-4.4356689453125,-7.1311283111572275,100,56.69696289754547,-4.213756561279297,-4.483254432678223,-79.6722,-83.1282,100,96.94095705781808,-80.4012,-77.2305,0,4.028334429475371,-71.5064,-76.3581,100,99.22455212634475,-81.3932,-79.145,0,9.550484232956375,-75.3774,-73.5295,0,13.611964965301885
144,144,Bock1992_18_ss_prop,ss_prop,The star of the Broadway musical,is,are,100,99.65066883431213,-1.8668127059936523,-7.520218372344972,100,98.45890561236232,-2.6049489974975586,-6.7620954513549805,100,96.61861376211405,-4.469042778015137,-7.821528434753418,100,99.28141154942192,-3.656661987304688,-8.585086822509767,100,99.10589020765377,-1.9913682937622068,-6.699483871459961,-58.6181,-64.5014,100,99.72221602040405,-55.0112,-59.1274,100,98.39552701270271,-56.3299,-60.242,100,98.039363690358,-56.2438,-59.4819,100,96.22431406549022,-56.5762,-60.6553,100,98.33589225604442
145,145,Bock1992_18_ss_rc,ss_rc,The star who revived the musical,is,are,100,98.76339144081562,-3.25515365600586,-7.635508060455322,100,95.34526399826369,-4.2297306060791025,-7.249350070953369,100,97.19498573161907,-3.3949785232543945,-6.94028902053833,100,99.27025194154704,-3.2592287063598637,-8.172130584716799,100,97.89192626063064,-3.2623395919799805,-7.100429058074951,-80.5842,-85.9377,100,99.52907207251671,-75.3843,-79.2941,100,98.03493775273276,-74.0983,-84.1848,100,99.99583638441472,-73.8561,-80.9272,100,99.91514223286751,-72.5341,-74.2889,100,85.25572000347194
146,146,Bock1992_18_sp_prop,sp_prop,The star of the Broadway musicals,is,are,100,91.88515660444307,-2.254446029663086,-4.681290626525879,100,95.03192055139827,-2.291982650756836,-5.243162155151367,100,83.86321451168185,-3.499741554260254,-5.1478271484375,100,93.07627835620224,-3.3336095809936523,-5.932075500488281,100,95.34045990039478,-1.690572738647461,-4.7091102600097665,-53.5118,-56.2112,100,93.69912300304794,-47.9493,-52.0327,100,98.34291423578941,-50.678,-51.2864,100,64.75757341144862,-48.9129,-52.2047,100,96.41464286954803,-50.5127,-52.8327,100,91.05199406664417
147,147,Bock1992_18_sp_rc,sp_rc,The star who revived the musicals,is,are,100,87.83689696227161,-3.64444351196289,-5.621518135070801,100,90.5182998070174,-3.7964820861816406,-6.052670478820801,100,75.96280593267933,-3.831805229187012,-4.982446670532227,100,95.97594792108386,-3.0725917816162114,-6.244400024414063,100,93.43198245327822,-2.7264862060546875,-5.381507873535156,-70.8616,-73.5524,100,93.64815853454363,-65.2183,-70.2053,100,99.3220167753369,-70.852,-70.9878,100,53.38979215658956,-68.1929,-72.3149,100,98.4046579889767,-63.6439,-63.7367,100,52.31833647685152
148,148,Bock1992_18_ps_prop,ps_prop,The stars of the Broadway musical,are,is,100,96.46533856531276,-1.9743995666503904,-5.280965805053711,100,80.67543618276574,-3.50136661529541,-4.9304237365722665,100,90.78496867098643,-4.58112907409668,-6.868786811828612,100,73.3693594068878,-5.3269805908203125,-6.340424537658691,100,91.80623334619035,-4.1099023818969735,-6.5262088775634775,-51.1532,-49.6451,0,18.12205437671372,-55.0888,-55.6339,100,63.2998008142398,-57.4893,-60.1393,100,93.40109905087793,-51.6146,-57.2159,100,99.63205288891754,-55.0656,-52.9638,0,10.89219937872364
149,149,Bock1992_18_ps_rc,ps_rc,The stars who revived the musical,are,is,100,97.93362925017004,-3.7722377777099614,-7.630733966827393,100,91.709232654392,-4.402279853820801,-6.805760383605957,100,90.10602163403422,-3.6830358505249023,-5.892096519470215,100,80.81047058765427,-5.017892837524414,-6.455634593963622,100,93.01152109233186,-4.263313293457031,-6.851773738861084,-77.0413,-75.4897,0,17.4855298578633,-69.0782,-72.3107,100,96.20391580043855,-72.2401,-74.6787,100,91.97237838234564,-71.854,-77.3821,100,99.60421948325217,-71.4031,-72.6218,100,77.18346926637606
150,150,Bock1992_18_pp_prop,pp_prop,The stars of the Broadway musicals,are,is,100,99.26606309327283,-1.797372817993164,-6.7045087814331055,100,95.69188344323824,-2.5162134170532227,-5.616846084594727,100,95.95381636871285,-2.9764404296875,-6.142533302307129,100,94.6869455322774,-3.9485454559326167,-6.8289546966552725,100,96.2103296709736,-2.476180076599121,-5.710437774658202,-45.6006,-49.0192,100,96.8280801471532,-47.316,-49.6536,100,91.19435495875274,-51.407,-56.361,100,99.29942942925855,-44.2841,-49.61,100,99.5159572233153,-47.9673,-48.0915,100,53.101014763020146
151,151,Bock1992_18_pp_rc,pp_rc,The stars who revived the musicals,are,is,100,98.5003865194188,-3.6561260223388667,-7.8409790992736825,100,98.56817172328395,-3.0278911590576167,-7.259687423706055,100,99.13307292364344,-2.807479858398437,-7.546743392944336,100,96.3897195159021,-3.751922607421875,-7.036536693572997,100,93.57773628184007,-3.4362592697143555,-6.115281105041504,-66.1685,-68.9154,100,93.97380345250203,-59.6609,-64.2109,100,98.95432937680825,-62.4073,-67.254,100,99.22069546886925,-63.5111,-67.9135,100,98.7900286578615,-62.059,-64.3193,100,90.55352965091092
152,152,Bock1992_19_ss_prop,ss_prop,The corporation with the banking monopoly,is,are,100,95.76788488239914,-2.6667442321777344,-5.785969734191895,100,97.87399906844246,-2.8198022842407227,-6.649240493774414,100,94.73401465124266,-3.5950422286987305,-6.484847068786621,100,93.34571765052112,-3.423741340637207,-6.064790725708008,100,94.94377116285706,-2.885784149169922,-5.818448066711426,-56.9772,-57.095,100,52.94159911146381,-53.6803,-55.16,100,81.45272632032258,-57.256,-56.5942,0,34.033538250596344,-58.2025,-59.4453,100,77.60510187156895,-52.4178,-51.7919,0,34.844078065036
153,153,Bock1992_19_ss_rc,ss_rc,The corporation that dissolved the monopoly,is,are,100,99.25323336878418,-2.9378108978271484,-7.8274879455566415,100,97.88850999878721,-3.7911472320556636,-7.627582550048827,100,96.1904495784626,-3.941767692565918,-7.170586585998535,100,98.03701373740023,-3.3347339630126958,-7.245612144470215,100,98.69838109102837,-3.46549129486084,-7.7939510345458975,-73.8126,-75.5385,100,84.88872336739851,-74.1143,-77.3126,100,96.07702530537415,-76.011,-73.597,0,8.211133749043064,-83.1086,-79.3239,0,2.221113549001906,-73.3203,-72.3805,0,28.09407434218644
154,154,Bock1992_19_sp_prop,sp_prop,The corporation with the banking monopolies,is,are,100,65.84503160186225,-3.834822654724121,-4.491218566894531,0,38.11898715331116,-4.2800397872924805,-3.795538902282715,100,59.344615252257995,-4.457255363464356,-4.835485458374023,100,67.00913253474188,-4.787547111511231,-5.496145248413086,100,64.59074849893197,-3.7602405548095694,-4.3613386154174805,-59.4022,-60.1455,100,67.77170534832719,-57.3473,-59.7991,100,92.06929817291703,-59.4303,-58.172,0,22.126667656328504,-60.0448,-61.9074,100,86.55997114845026,-54.7466,-55.2263,100,61.767703163589616
155,155,Bock1992_19_sp_rc,sp_rc,The corporation that dissolved the monopolies,is,are,100,87.93548372115043,-3.7632169723510738,-5.749551773071289,100,79.0074036148973,-4.24560546875,-5.570977210998535,100,82.50360390120652,-4.164116859436035,-5.714963912963867,100,87.00775607518374,-3.5566682815551762,-5.45831298828125,100,76.2624044083152,-4.090860366821288,-5.257980346679688,-75.6967,-76.7529,100,74.1963690917678,-78.0601,-79.3705,100,78.75800826537184,-73.7777,-73.5876,0,45.26176062486641,-74.5653,-76.992,100,91.88407837626795,-73.7124,-74.2115,100,62.224780456207895
156,156,Bock1992_19_ps_prop,ps_prop,The corporations with the banking monopoly,are,is,100,97.51158547158072,-1.919986724853516,-5.588312149047852,100,64.11799539607243,-3.8563528060913086,-4.43684196472168,100,92.93633121234068,-2.834667205810547,-5.4116172790527335,100,81.65105601727227,-3.5520296096801762,-5.044912338256836,100,96.83543279361535,-2.0447912216186523,-5.465787887573242,-55.25,-61.5418,100,99.81519970558483,-53.2191,-56.6036,100,96.72165945340835,-52.5825,-56.9706,100,98.77281562247305,-52.9856,-58.8644,100,99.72096667156373,-51.496,-53.9934,100,92.39593491954588
157,157,Bock1992_19_ps_rc,ps_rc,The corporations that dissolved the monopoly,are,is,100,96.75533109369593,-2.7888784408569336,-6.184050559997559,100,91.02486089538964,-3.6908473968505864,-6.007521629333496,100,93.97344475815359,-3.033275604248047,-5.780112266540527,100,73.7374667524733,-4.226761817932129,-5.259129524230957,100,91.96443635521791,-3.390803337097168,-5.8283281326293945,-70.9975,-72.2394,100,77.58945636040545,-74.8179,-79.021,100,98.52710233538276,-71.6892,-76.3934,100,99.10241387390451,-80.13,-78.3543,0,14.483490949998536,-71.3794,-72.8583,100,81.44063747109278
158,158,Bock1992_19_pp_prop,pp_prop,The corporations with the banking monopolies,are,is,100,97.9102343827608,-2.707219123840332,-6.554218292236327,100,97.44073792860128,-3.1127901077270512,-6.7523155212402335,100,99.12731274989058,-2.856816291809082,-7.589399337768555,100,95.39637522415023,-3.9381742477416988,-6.9693708419799805,100,98.87600930729819,-2.113929748535156,-6.590910911560059,-61.1638,-67.3934,100,99.80336343769054,-58.011,-60.529,100,92.53940925245709,-54.6299,-59.6763,100,99.36086633158641,-55.5835,-61.1156,100,99.60579321498216,-55.6307,-56.5596,100,71.68520660620447
159,159,Bock1992_19_pp_rc,pp_rc,The corporations that dissolved the monopolies,are,is,100,97.98141388965723,-3.0340614318847656,-6.916441917419434,100,97.24110593574508,-3.743607521057129,-7.305971145629883,100,98.9880303118705,-2.9989795684814453,-7.582079887390138,100,91.84505343290871,-3.712001800537109,-6.1334800720214835,100,94.97270444260107,-2.7294492721557617,-5.668156623840332,-81.0928,-74.9788,0,0.22068055884935925,-76.3499,-81.8341,100,99.5865311393305,-72.5769,-73.8634,100,78.3554188722804,-70.7983,-77.954,100,99.92202054720781,-74.3162,-75.3055,100,72.89496370726243
160,160,Bock1992_20_ss_prop,ss_prop,The picture of the prominent politician,is,are,100,98.0728465543462,-3.5189237594604488,-7.448590278625487,100,98.5125671349884,-2.621816635131836,-6.814949035644531,100,98.26051847027864,-3.4922332763671875,-7.526268482208253,100,98.48076698042568,-3.1836271286010738,-7.355282783508301,100,96.67601544556514,-2.4811325073242188,-5.851333618164063,-51.5147,-59.2948,100,99.95822042507638,-50.0994,-54.2793,100,98.49305260228877,-51.7727,-54.4759,100,93.72152047625207,-54.194,-57.8797,100,97.55339853274526,-50.5681,-55.366,100,99.18204097932922
161,161,Bock1992_20_ss_rc,ss_rc,The picture that embarrassed the politician,is,are,100,98.64454398884995,-3.71755313873291,-8.004938125610353,100,99.44142667348378,-3.2544612884521484,-8.436399459838867,100,99.25930429825674,-2.71451187133789,-7.612412929534912,100,98.65719916230336,-3.4261760711669917,-7.723069667816162,100,97.82362358486398,-2.4498090744018555,-6.2553138732910165,-74.5469,-79.8683,100,99.51378473709693,-75.5961,-75.6072,100,50.27749715080411,-65.4728,-68.0412,100,92.87999595303533,-70.3503,-75.1902,100,99.21541985833748,-71.4726,-76.346,100,99.24107175250352
162,162,Bock1992_20_sp_prop,sp_prop,The picture of the prominent politicians,is,are,100,82.33504544210156,-3.5602397918701167,-5.099453926086426,100,70.71213592900186,-4.065570831298828,-4.947014808654785,100,83.4957218485298,-3.6833791732788086,-5.30455493927002,100,78.88357135020033,-3.923209190368652,-5.241130828857422,100,82.12700207337744,-3.0774354934692383,-4.602411270141602,-54.074,-56.722,100,93.38876145366129,-53.8883,-56.365,100,92.24921753939974,-57.7477,-57.8025,100,51.36965725586043,-56.5842,-57.1509,100,63.800136921713104,-52.7843,-54.8438,100,88.69040269922716
163,163,Bock1992_20_sp_rc,sp_rc,The picture that embarrassed the politicians,is,are,100,93.52234750589949,-4.214627265930177,-6.884469509124756,100,92.7947946425206,-3.9475374221801762,-6.503124237060548,100,95.78105348826016,-2.9442958831787114,-6.066775321960449,100,79.60409724691519,-4.503583908081055,-5.865315437316895,100,92.86426615728665,-2.81264591217041,-5.378669738769531,-71.7467,-72.3848,100,65.43238368163867,-73.0066,-72.9689,0,49.05761161462161,-65.8857,-65.7165,0,45.7800627881876,-74.5028,-72.4205,0,11.082910791315138,-72.6884,-72.1202,0,36.165226911224465
164,164,Bock1992_20_ps_prop,ps_prop,The pictures of the prominent politician,are,is,100,96.85233050356494,-3.7267122268676762,-7.153237342834473,100,90.80222717057552,-3.26045036315918,-5.550172805786133,100,91.97715850007073,-3.8798847198486333,-6.319132328033447,100,89.34514785780806,-4.276292800903319,-6.40278434753418,100,93.1805422658634,-3.860594749450684,-6.475353717803955,-55.9169,-55.4689,0,38.98363890571905,-54.0631,-56.7473,100,93.60878592877899,-52.5568,-55.849,100,96.4160253365715,-55.1837,-61.1677,100,99.74875968773831,-52.8033,-54.2361,100,80.73372133355568
165,165,Bock1992_20_ps_rc,ps_rc,The pictures that embarrassed the politician,are,is,100,96.63222157234225,-3.4455966949462886,-6.802255630493164,100,90.04532180185898,-3.75154972076416,-5.95382022857666,100,86.67464506661345,-3.074833869934082,-4.94732666015625,100,87.09983440556775,-3.865233421325684,-5.77504825592041,100,66.35820897653191,-4.191256523132323,-4.870554924011231,-73.2418,-68.2934,0,0.7044770558768118,-77.7038,-79.2354,100,82.22402927095226,-71.7826,-74.2164,100,91.93686757407801,-78.3495,-78.7468,100,59.80387835956584,-73.2655,-76.9093,100,97.45137614845132
166,166,Bock1992_20_pp_prop,pp_prop,The pictures of the prominent politicians,are,is,100,98.08487793963478,-3.433913230895996,-7.369965076446532,100,97.1727456697762,-3.6915435791015625,-7.2287278175354,100,96.27169179068231,-3.574970245361328,-6.826189994812013,100,98.4638149834934,-3.4131479263305664,-7.573534965515138,100,94.76544938238804,-2.808340072631836,-5.7044639587402335,-54.1225,-61.6536,100,99.9464139131611,-56.6928,-62.001,100,99.50735597725385,-53.7255,-59.7362,100,99.755362849055,-55.5889,-63.4484,100,99.9614082133548,-50.7439,-53.748,100,95.27590078116998
167,167,Bock1992_20_pp_rc,pp_rc,The pictures that embarrassed the politicians,are,is,100,94.53666482987991,-3.999698638916016,-6.8506269454956055,100,96.81010861565431,-3.8786220550537114,-7.291386604309082,100,92.57459503700565,-3.3433742523193364,-5.8664817810058585,100,96.01460826094684,-4.0188045501708975,-7.200669288635254,100,75.98949061997322,-3.864861488342285,-5.016964912414551,-71.9233,-79.4901,100,99.94829222001636,-76.6903,-80.1098,100,96.83084316067526,-68.8122,-74.3638,100,99.6133763515351,-78.9881,-79.7837,100,68.90324925860158,-72.2317,-78.2273,100,99.75165004102051
168,168,Bock1992_21_ss_prop,ss_prop,The composer of the modern opera,is,are,100,99.58253036537077,-3.9255399703979488,-9.400070190429688,100,96.07668877415728,-3.679911613464356,-6.878122329711914,100,98.60609334842786,-4.1996068954467765,-8.458629608154299,100,97.73115175170976,-3.088973045349121,-6.851921081542969,100,96.70895478615412,-2.96108627319336,-6.3415870666503915,-57.0801,-61.5106,100,98.82316103502784,-55.3295,-57.2383,100,87.08842740707318,-62.845,-63.4574,100,64.84880799484039,-62.5566,-65.8753,100,96.50647887919457,-59.7881,-60.5647,100,68.494687389711
169,169,Bock1992_21_ss_rc,ss_rc,The composer who rewrote the opera,is,are,100,99.69145702499323,-2.5350875854492188,-8.313061714172362,100,98.03184621573664,-4.2271928787231445,-8.13538932800293,100,99.27228441019722,-2.801775932312012,-7.717487335205077,100,97.45118374192127,-2.44636344909668,-6.090085983276367,100,98.01146261454564,-2.412539482116699,-6.310224533081055,-68.8986,-72.6634,100,97.73525461556338,-64.7755,-70.0675,100,99.49935043024173,-69.7953,-70.1635,100,59.102396347591444,-68.7484,-71.3602,100,93.16171573368914,-64.5347,-67.6977,100,95.9417913093937
170,170,Bock1992_21_sp_prop,sp_prop,The composer of the modern operas,is,are,100,72.69693979981678,-4.601737976074219,-5.581038475036621,0,46.00688073471361,-5.216981887817383,-5.056916236877441,100,85.51145983409016,-3.7640171051025386,-5.539309501647949,100,85.68941793732266,-3.323516845703125,-5.1132469177246085,100,61.01411421884956,-3.7623567581176762,-4.2102622985839835,-51.095,-54.0504,100,95.05180878552095,-53.4609,-54.7295,100,78.05029968062551,-58.9481,-58.2176,0,32.50850154507482,-58.6022,-61.102,100,92.41277980460345,-56.2807,-53.9837,0,9.137172467049583
171,171,Bock1992_21_sp_rc,sp_rc,The composer who rewrote the operas,is,are,100,83.85953598890956,-3.8196506500244136,-5.4674644470214835,100,65.34025515118425,-5.514636039733887,-6.148665428161621,100,89.8929617530341,-3.2679109573364262,-5.453298568725586,100,79.47837581093532,-3.38459587097168,-4.7386016845703125,100,77.44844586816811,-3.1806850433349614,-4.4144935607910165,-66.5272,-68.9162,100,91.59846433318594,-64.2298,-65.4143,100,76.57559508502011,-70.8003,-68.0015,0,5.738905609386354,-62.9969,-66.5933,100,97.33096448758354,-63.6717,-63.2233,0,38.974124765937624
172,172,Bock1992_21_ps_prop,ps_prop,The composers of the modern opera,are,is,100,95.43914792547726,-3.770954132080078,-6.811933517456055,100,90.589368528972,-2.964430809020996,-5.228927612304688,100,85.57946634808884,-4.437822341918945,-6.21861457824707,100,69.9781417898239,-4.702613830566406,-5.548871040344238,100,90.12568651420901,-3.9673261642456055,-6.1785945892333975,-54.3823,-55.8654,100,81.50403608484517,-54.998,-56.0454,100,74.02753153521422,-54.4037,-56.3719,100,87.74176440032203,-53.5849,-58.6542,100,99.37524577949249,-54.0215,-53.5952,0,39.50102026364068
173,173,Bock1992_21_ps_rc,ps_rc,The composers who rewrote the opera,are,is,100,98.37566339691885,-2.716329574584961,-6.820023536682129,100,94.68634098770347,-3.1384868621826167,-6.018775939941406,100,83.4656704980622,-3.859751701354981,-5.478748321533203,100,93.65035752728609,-3.24502182006836,-5.9361915588378915,100,88.8786887776533,-3.911107063293457,-5.989516258239746,-68.0835,-70.2092,100,89.33761030865975,-64.7291,-66.2506,100,82.07592570239568,-63.5487,-62.4523,0,25.041503349947657,-63.7968,-64.3775,100,64.12284604154114,-63.8339,-62.2159,0,16.54808793537698
174,174,Bock1992_21_pp_prop,pp_prop,The composers of the modern operas,are,is,100,98.90829206945273,-2.733025550842285,-7.2394752502441415,100,96.72607015738224,-2.9080467224121094,-6.293938636779785,100,94.32437162061623,-3.312987327575684,-6.1235456466674805,100,92.67910318429979,-3.299187660217285,-5.837597846984862,100,95.70918041958502,-2.9194240570068364,-6.024260520935059,-47.1959,-51.788,100,98.99700592022263,-52.5033,-56.1198,100,97.382686428266,-46.3645,-49.9676,100,97.34831464893354,-47.9084,-53.4348,100,99.6035487538456,-46.769,-49.4454,100,93.56196153809601
175,175,Bock1992_21_pp_rc,pp_rc,The composers who rewrote the operas,are,is,100,97.81994352362615,-3.046046257019043,-6.849823951721191,100,98.67210402714399,-3.366398811340332,-7.674605369567871,100,97.04847454344969,-3.3239231109619136,-6.816811561584473,100,97.75251657375651,-3.3514299392700195,-7.1240577697753915,100,85.34046286689119,-3.80190658569336,-5.563464164733887,-64.519,-69.1084,100,98.99432144842073,-63.4492,-66.9678,100,97.12123874446971,-58.7586,-63.3143,100,98.96021094618219,-58.8559,-59.8771,100,73.52062790015312,-58.2483,-60.4017,100,89.59860668780121
176,176,Bock1992_22_ss_prop,ss_prop,The teacher with the special education certificate,is,are,100,97.74777445599743,-3.0960140228271484,-6.866485595703125,100,96.05667824602472,-2.7594585418701167,-5.952373504638673,100,95.42738147836596,-3.4361963272094727,-6.474475860595702,100,94.19794209257088,-2.9626245498657227,-5.749810218811035,100,76.92685211838295,-2.9885921478271484,-4.192777633666991,-65.6088,-69.7963,100,98.50429134068457,-66.2319,-68.5656,100,91.16298662311496,-66.4734,-66.5788,100,52.63256332052685,-66.5404,-68.9386,100,91.66899414836406,-64.7131,-67.7512,100,95.4265980151329
177,177,Bock1992_22_ss_rc,ss_rc,The teacher who received the education certificate,is,are,100,98.75477724711008,-3.199665069580078,-7.572990417480469,100,98.03798437664796,-3.0677270889282227,-6.979109764099121,100,97.02563136027857,-3.3386631011962886,-6.823606491088867,100,95.18505988783701,-3.6778602600097656,-6.661959648132324,100,93.64184573039324,-2.87238883972168,-5.562128067016602,-82.1167,-84.3137,100,89.99797862240032,-76.5848,-84.5051,100,99.96368386119582,-81.4169,-81.3696,0,48.81772041697185,-81.0993,-81.7373,100,65.43012180520034,-83.931,-83.0367,0,29.022325609095194
178,178,Bock1992_22_sp_prop,sp_prop,The teacher with the special education certificates,is,are,100,62.61728440569897,-4.0000200271606445,-4.515852928161621,100,64.32454787677365,-3.7731895446777344,-4.362668037414552,0,40.7642864917169,-4.962757110595703,-4.589038848876953,100,57.15085575034955,-3.911606788635254,-4.199615478515625,0,12.106952701638331,-5.025083541870117,-3.042742729187012,-68.4411,-71.7801,100,96.57427740432418,-69.9183,-70.6448,100,67.40367522635577,-69.098,-67.6837,0,19.555671926140537,-66.1324,-67.1662,100,73.76519415617096,-67.2438,-68.6107,100,79.6878840183104
179,179,Bock1992_22_sp_rc,sp_rc,The teacher who received the education certificates,is,are,100,76.55594655007391,-4.017912864685059,-5.20131778717041,100,91.11851873730555,-3.4702844619750977,-5.7984771728515625,100,80.16669695193876,-4.253791809082031,-5.6505374908447275,100,67.19073743750069,-4.1444129943847665,-4.861237525939941,100,59.698692734202574,-4.00101375579834,-4.393939971923828,-86.0427,-88.5895,100,92.73582414311417,-84.3215,-86.0387,100,84.77678270042071,-79.4477,-83.3583,100,98.03647831868444,-86.3942,-84.4688,0,12.726060531376895,-87.5867,-88.4024,100,69.33228078686678
180,180,Bock1992_22_ps_prop,ps_prop,The teachers with the special education certificate,are,is,100,97.88973964920791,-2.61604118347168,-6.453071594238281,100,82.26714339555305,-3.0478849411010738,-4.582437515258789,100,81.00149892468735,-3.37465763092041,-4.824765205383301,100,80.39119358072064,-3.4710817337036133,-4.882007598876953,100,88.70282974928732,-2.6171998977661133,-4.677939414978027,-67.493,-70.6252,100,95.82015946748129,-68.7044,-71.9267,100,96.16648952961629,-66.9108,-70.7191,100,97.82956664838409,-64.7394,-69.8961,100,99.42723167496898,-64.2837,-65.387,100,75.08779154135688
181,181,Bock1992_22_ps_rc,ps_rc,The teachers who received the education certificate,are,is,100,98.86786162717577,-2.8744516372680664,-7.344127655029298,100,94.10143815933556,-3.4495534896850586,-6.219218254089356,100,97.66759016304137,-2.5671100616455083,-6.3017778396606445,100,91.40119303919212,-3.7100429534912114,-6.073678016662598,100,87.61785119682597,-3.967041969299317,-5.9237709045410165,-80.1788,-78.7676,0,19.60448538546337,-75.6078,-80.3222,100,99.11144178092522,-79.4611,-82.3515,100,94.73698292283844,-76.964,-80.8191,100,97.92674527787482,-78.374,-78.7793,100,59.99603733998653
