,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,item,condition,sentence,target,alternative,model 0 correct (max),model 0 correct (sample),model 0 target score,model 0 alternative score,model 1 correct (max),model 1 correct (sample),model 1 target score,model 1 alternative score,model 2 correct (max),model 2 correct (sample),model 2 target score,model 2 alternative score,model 3 correct (max),model 3 correct (sample),model 3 target score,model 3 alternative score,model 4 correct (max),model 4 correct (sample),model 4 target score,model 4 alternative score,lstm 0 correct (max),lstm 0 correct (sample),lstm 0 target score,lstm 0 alternative score,lstm 1 correct (max),lstm 1 correct (sample),lstm 1 target score,lstm 1 alternative score,lstm 2 correct (max),lstm 2 correct (sample),lstm 2 target score,lstm 2 alternative score,lstm 3 correct (max),lstm 3 correct (sample),lstm 3 target score,lstm 3 alternative score,lstm 4 correct (max),lstm 4 correct (sample),lstm 4 target score,lstm 4 alternative score,rnng 0 target score,rnng 0 alternative score,rnng 0 correct (max),rnng 0 correct (sample),rnng 1 target score,rnng 1 alternative score,rnng 1 correct (max),rnng 1 correct (sample),rnng 2 target score,rnng 2 alternative score,rnng 2 correct (max),rnng 2 correct (sample),rnng 3 target score,rnng 3 alternative score,rnng 3 correct (max),rnng 3 correct (sample),rnng 4 target score,rnng 4 alternative score,rnng 4 correct (max),rnng 4 correct (sample)
524,524,524,524,524,Bock1999_29_ss(reflexive),ss(reflexive),The band leader band with the powerful amplifier deafened,themselves,"himself,herself,itself",0,33.05530048417541,-8.976924896240234,-8.27123992919859,0,36.93623070755018,-7.8918700218200675,-7.356916527705897,0,17.62473718367255,-9.1498384475708,-7.607856701289171,100,58.03867369461503,-7.58475399017334,-7.909115174521898,0,30.16970655375184,-7.360962867736816,-6.52173327529134,0,33.05530048417541,-8.976924896240234,-8.27123992919859,0,36.93623070755018,-7.8918700218200675,-7.356916527705897,0,17.62473718367255,-9.1498384475708,-7.607856701289171,100,58.03867369461503,-7.58475399017334,-7.909115174521898,0,30.16970655375184,-7.360962867736816,-6.52173327529134,-90.4083,-90.42009490988603,100,50.2948693286427,-88.7141,-87.53410005082901,0,23.505220537542797,-85.3332,-83.3237213632864,0,11.821131254513126,-90.2769,-90.1836499520721,0,47.670436630931654,-86.1994,-87.14930076686305,100,72.1095220999534
525,525,525,525,525,Bock1999_29_sp(verb),sp(verb),The band leader band with the powerful amplifiers,were,was,0,26.95249575069457,-4.922622680664063,-3.9255886077880864,100,57.1250240602521,-3.710349082946777,-3.997303009033203,100,76.63267749726636,-6.071821212768555,-7.2595062255859375,100,56.736762608221596,-4.343293190002441,-4.614412307739258,100,70.95034996348892,-4.758220672607422,-5.6511945724487305,0,26.95249575069457,-4.922622680664063,-3.9255886077880864,100,57.1250240602521,-3.710349082946777,-3.997303009033203,100,76.63267749726636,-6.071821212768555,-7.2595062255859375,100,56.736762608221596,-4.343293190002441,-4.614412307739258,100,70.95034996348892,-4.758220672607422,-5.6511945724487305,-96.2319,-91.9079,0,1.3073606936515594,-94.3339,-90.5068,0,2.130871733069041,-88.4152,-88.4699,100,51.367159128402186,-96.0627,-95.4148,0,34.346292343901744,-93.214,-89.4928,0,2.3632873088968003
526,526,526,526,526,Bock1999_29_sp(tag),sp(tag),The band leader band with the powerful amplifiers strutted did n't,they,"he,she,it",0,22.296357291447677,-11.06049346923828,-9.812014646221328,0,47.225183045179186,-10.399443626403807,-10.288336790485348,100,56.31600140362085,-8.577822685241701,-8.83181952656175,0,45.25791896661266,-9.21653938293457,-9.026284322980137,0,42.93814659881362,-10.676613807678224,-10.392238609740351,0,22.296357291447677,-11.06049346923828,-9.812014646221328,0,47.225183045179186,-10.399443626403807,-10.288336790485348,100,56.31600140362085,-8.577822685241701,-8.83181952656175,0,45.25791896661266,-9.21653938293457,-9.026284322980137,0,42.93814659881362,-10.676613807678224,-10.392238609740351,-122.874,-118.05073893616319,0,0.7976389330689584,-121.266,-113.48579851737958,0,0.0417753370092661,-118.69,-111.00355668427869,0,0.04587972263246267,-124.099,-118.39513277538904,0,0.33219785221329584,-122.753,-116.96576719847431,0,0.3057081533097544
527,527,527,527,527,Bock1999_29_sp(reflexive),sp(reflexive),The band leader band with the powerful amplifiers deafened,themselves,"himself,herself,itself",0,41.71607359640628,-7.4935622215271,-7.159122383579187,100,62.821939666295044,-5.885260581970215,-6.409846140859545,100,51.46885999224345,-7.547471523284912,-7.606242833803616,100,61.25678836661705,-6.680636405944824,-7.138755522905522,0,45.301542733156786,-5.939023971557617,-5.750529553887287,0,41.71607359640628,-7.4935622215271,-7.159122383579187,100,62.821939666295044,-5.885260581970215,-6.409846140859545,100,51.46885999224345,-7.547471523284912,-7.606242833803616,100,61.25678836661705,-6.680636405944824,-7.138755522905522,0,45.301542733156786,-5.939023971557617,-5.750529553887287,-98.3277,-98.03380320949526,0,42.705013701387266,-95.8036,-95.86029499237253,100,51.41699527303641,-91.5381,-90.47099293618597,0,25.595362982578294,-96.324,-96.34078362264968,100,50.419580716981336,-94.0483,-95.3565566128625,100,78.72212778955904
528,528,528,528,528,Bock1999_29_ps(verb),ps(verb),The band leaders band with the powerful amplifier,were,was,100,69.55765905867717,-6.274441242218018,-7.1007628440856925,0,7.741682064796388,-8.858322143554688,-6.3803486824035645,0,30.35263278981914,-8.584980964660645,-7.7544193267822275,100,58.87729915010765,-4.890583038330078,-5.249478340148926,0,29.951430623824443,-6.450184345245361,-5.60057258605957,100,69.55765905867717,-6.274441242218018,-7.1007628440856925,0,7.741682064796388,-8.858322143554688,-6.3803486824035645,0,30.35263278981914,-8.584980964660645,-7.7544193267822275,100,58.87729915010765,-4.890583038330078,-5.249478340148926,0,29.951430623824443,-6.450184345245361,-5.60057258605957,-97.636,-94.1028,0,2.8382209076838274,-87.7362,-83.1607,0,1.0196115627351228,-86.1178,-86.0889,0,49.2775502824026,-91.858,-89.0644,0,5.767100124914594,-80.6605,-80.1488,0,37.47950904792119
529,529,529,529,529,Bock1999_29_ps(tag),ps(tag),The band leaders band with the powerful amplifier strutted did n't,they,"he,she,it",0,33.95544492187401,-11.121599197387695,-10.45631882794186,100,56.97734640022147,-9.235896110534668,-9.516823062927008,0,43.25255789468129,-9.120721817016602,-8.849167608407562,0,48.686115375783466,-9.470545768737793,-9.4179782819571,0,39.82887268108878,-10.849184036254883,-10.436583505165077,0,33.95544492187401,-11.121599197387695,-10.45631882794186,100,56.97734640022147,-9.235896110534668,-9.516823062927008,0,43.25255789468129,-9.120721817016602,-8.849167608407562,0,48.686115375783466,-9.470545768737793,-9.4179782819571,0,39.82887268108878,-10.849184036254883,-10.436583505165077,-121.6,-119.35662781564992,0,9.592270194740507,-110.261,-102.80182530484815,0,0.05757997230834216,-116.242,-108.94920901769443,0,0.06799636770914352,-119.066,-114.2650518671208,0,0.8154898701306565,-120.06,-108.92598746058042,0,0.0014606745049080224
530,530,530,530,530,Bock1999_29_ps(reflexive),ps(reflexive),The band leaders band with the powerful amplifier deafened,themselves,"himself,herself,itself",100,89.13540397038362,-6.782627105712893,-8.887274280099057,0,49.41894844737561,-8.124576568603517,-8.101333460146275,0,26.104380916879464,-8.623870849609375,-7.583320456566932,100,78.76752592309465,-6.952034950256348,-8.26300394885009,0,41.944946822204784,-6.902170658111572,-6.577136873542356,100,89.13540397038362,-6.782627105712892,-8.887274280099057,0,49.41894844737561,-8.124576568603517,-8.101333460146275,0,26.104380916879464,-8.623870849609375,-7.583320456566932,100,78.76752592309465,-6.952034950256348,-8.26300394885009,0,41.944946822204784,-6.902170658111572,-6.577136873542356,-93.3264,-94.78581249404462,100,81.14428008353991,-90.3405,-89.63357577322489,0,33.02788294948638,-88.5378,-88.2321838584016,0,42.41851480475384,-93.5742,-93.58079423770918,100,50.164855345349835,-91.7634,-93.26228130571478,100,81.7407567630059
531,531,531,531,531,Bock1999_29_pp(verb),pp(verb),The band leaders band with the powerful amplifiers,were,was,100,95.47858284637545,-3.8233776092529297,-6.8734540939331055,100,87.84216866257162,-5.945267677307129,-7.922835826873777,100,89.39442563934924,-6.733820915222168,-8.865499496459961,100,94.9838984751696,-3.165085792541504,-6.10614013671875,100,84.48754128793331,-4.7606468200683585,-6.4556074142456055,100,95.47858284637545,-3.8233776092529297,-6.8734540939331055,100,87.84216866257162,-5.945267677307129,-7.922835826873777,100,89.39442563934924,-6.733820915222168,-8.865499496459961,100,94.9838984751696,-3.165085792541504,-6.10614013671875,100,84.48754128793331,-4.760646820068359,-6.4556074142456055,-97.7581,-101.432,100,97.52507637121903,-93.1495,-89.8721,0,3.6354692528700263,-92.1947,-92.7204,100,62.84796480755921,-100.406,-100.757,100,58.68600552894282,-93.7819,-93.5932,0,45.29644860746659
532,532,532,532,532,Bock1999_29_pp(tag),pp(tag),The band leaders band with the powerful amplifiers strutted did n't,they,"he,she,it",0,30.035872839755587,-11.194690704345703,-10.349100491427071,100,53.19699497886794,-9.719091415405273,-9.847145914082402,100,58.54277704815336,-8.452275276184082,-8.797370871413756,100,53.9820894264677,-9.134974479675293,-9.294596112932627,0,45.611078343318866,-10.625627517700195,-10.449617663732976,0,30.035872839755587,-11.194690704345703,-10.349100491427071,100,53.19699497886794,-9.719091415405273,-9.847145914082402,100,58.54277704815336,-8.452275276184082,-8.797370871413756,100,53.9820894264677,-9.134974479675293,-9.294596112932627,0,45.611078343318866,-10.625627517700195,-10.449617663732976,-130.722,-126.28874579547947,0,1.1736401575547228,-115.361,-113.68056657052895,0,15.703808420915887,-123.435,-117.17590505580465,0,0.1909323872308297,-125.687,-121.42065978990338,0,1.3838846110970062,-126.749,-124.5236886753558,0,9.75004388749046
533,533,533,533,533,Bock1999_29_pp(reflexive),pp(reflexive),The band leaders band with the powerful amplifiers deafened,themselves,"himself,herself,itself",100,83.27751382850917,-6.487954139709473,-8.09337841933687,100,80.08347240838312,-6.069645404815674,-7.461164981354147,100,63.76460787597053,-7.246444225311277,-7.811606202057773,100,80.9565729595139,-6.085893630981445,-7.533084500790291,100,58.53977054333932,-5.668642044067383,-6.013613764264616,100,83.27751382850917,-6.487954139709473,-8.09337841933687,100,80.08347240838312,-6.069645404815674,-7.461164981354147,100,63.76460787597053,-7.246444225311277,-7.811606202057773,100,80.9565729595139,-6.085893630981445,-7.533084500790291,100,58.53977054333932,-5.668642044067383,-6.0136137642646155,-100.888,-102.03428106649905,100,75.88309831340034,-97.6233,-98.57922341983969,100,72.23048639230986,-96.6894,-95.3867124064752,0,21.37130468474549,-99.6979,-100.0364740004583,100,58.38440890650599,-99.3592,-101.68352581431024,100,91.08717540617998
534,534,534,534,534,Bock1999_29_cs(verb),cs(verb),The band rock band with the powerful amplifier,were,was,0,12.720603786825066,-7.5761146545410165,-5.650223255157473,0,1.9736685687340203,-8.866040229797363,-4.960698127746582,0,16.59176569271155,-8.924633026123047,-7.309792518615723,0,23.233038626987828,-5.696381568908691,-4.501182556152344,0,14.555567417123802,-7.49443244934082,-5.724539756774902,0,12.720603786825066,-7.576114654541016,-5.650223255157473,0,1.9736685687340203,-8.866040229797363,-4.960698127746582,0,16.59176569271155,-8.924633026123047,-7.309792518615723,0,23.233038626987828,-5.696381568908691,-4.501182556152344,0,14.555567417123802,-7.49443244934082,-5.724539756774902,-85.5125,-80.4973,0,0.6592554443879288,-80.1609,-77.5253,0,6.688211195868068,-77.8044,-76.7471,0,25.782576621214236,-87.0937,-84.6985,0,8.353945358216485,-80.3114,-77.0726,0,3.7731435677231464
535,535,535,535,535,Bock1999_29_cs(tag),cs(tag),The band rock band with the powerful amplifier strutted did n't,they,"he,she,it",0,27.06443801239768,-11.412531852722168,-10.421176129558477,0,39.5831311942694,-9.69977855682373,-9.276913253575142,0,35.674178595187435,-9.33215045928955,-8.742616470034672,0,40.19851984519083,-9.749937057495117,-9.352736820267928,0,39.680104426957016,-10.71101188659668,-10.292199808255566,0,27.06443801239768,-11.412531852722168,-10.421176129558477,0,39.5831311942694,-9.69977855682373,-9.276913253575142,0,35.674178595187435,-9.33215045928955,-8.742616470034672,0,40.19851984519083,-9.749937057495117,-9.352736820267928,0,39.680104426957016,-10.71101188659668,-10.292199808255566,-111.486,-106.72608996526968,0,0.8493620458761236,-100.895,-93.44961572376064,0,0.05837905788598872,-105.5,-99.04844266508604,0,0.15755763238007012,-115.752,-109.72649181789633,0,0.24104987786166854,-111.426,-104.23044528165568,0,0.07493500334153505
536,536,536,536,536,Bock1999_29_cs(reflexive),cs(reflexive),The band rock band with the powerful amplifier deafened,themselves,"himself,herself,itself",100,58.36635686411146,-8.504630088806152,-8.84246116189785,0,28.275667789230084,-8.531692504882812,-7.60086409284927,0,10.422937888602206,-9.74751091003418,-7.596420569717077,100,59.214539082367885,-7.828228950500487,-8.201070387000776,0,29.87234280552234,-7.606533050537107,-6.7531488577035175,100,58.36635686411146,-8.504630088806152,-8.84246116189785,0,28.275667789230084,-8.531692504882812,-7.60086409284927,0,10.422937888602206,-9.74751091003418,-7.596420569717077,100,59.214539082367885,-7.828228950500487,-8.201070387000776,0,29.87234280552234,-7.606533050537108,-6.7531488577035175,-85.8623,-86.21022553001238,100,58.61144351220382,-82.153,-81.34954384131952,0,30.928669884924552,-80.1411,-78.4150327846328,0,15.10913175749705,-88.0425,-88.43457771987516,100,59.67827678402795,-83.1698,-84.33245770408561,100,76.181529806779
537,537,537,537,537,Bock1999_29_cp(verb),cp(verb),The band rock band with the powerful amplifiers,were,was,0,44.55208182634271,-4.71031665802002,-4.4915313720703125,100,61.60905365165672,-4.976089477539063,-5.449076652526856,100,84.41395546024644,-6.657136917114258,-8.346493721008299,100,67.25394504928343,-4.228334426879884,-4.948027610778809,100,78.78169157506517,-5.19139575958252,-6.503211975097656,0,44.55208182634271,-4.7103166580200195,-4.4915313720703125,100,61.60905365165672,-4.976089477539063,-5.449076652526856,100,84.41395546024644,-6.657136917114258,-8.346493721008299,100,67.25394504928343,-4.228334426879884,-4.948027610778809,100,78.78169157506517,-5.1913957595825195,-6.503211975097656,-91.9348,-87.8219,0,1.6096911240500877,-89.0653,-87.1866,0,13.253826559227585,-84.0849,-84.5166,100,60.627953958596,-93.9569,-93.8077,0,46.276903980637684,-89.9597,-86.3346,0,2.5954828960367458
538,538,538,538,538,Bock1999_29_cp(tag),cp(tag),The band rock band with the powerful amplifiers strutted did n't,they,"he,she,it",0,25.534878685529165,-11.407991409301758,-10.337705872996672,0,42.68582514300704,-10.02716827392578,-9.732487202353582,100,52.935775137800796,-8.634513854980469,-8.75208008852185,0,44.80458840151901,-9.463592529296877,-9.255023256537841,0,45.18603759484382,-10.650886535644533,-10.457729722077312,0,25.534878685529165,-11.407991409301758,-10.337705872996672,0,42.68582514300704,-10.02716827392578,-9.732487202353582,100,52.935775137800796,-8.634513854980469,-8.75208008852185,0,44.80458840151901,-9.463592529296877,-9.255023256537841,0,45.18603759484382,-10.650886535644533,-10.457729722077312,-117.694,-113.21484483861312,0,1.1215771695681775,-107.113,-107.45292777154141,100,58.41729776725755,-112.672,-105.1465412902589,0,0.05388907241589109,-122.137,-116.63666074874887,0,0.40687627679681493,-118.253,-113.82833683817817,0,1.1836465266635616
539,539,539,539,539,Bock1999_29_cp(reflexive),cp(reflexive),The band rock band with the powerful amplifiers deafened,themselves,"himself,herself,itself",100,64.41311337482944,-7.270265579223633,-7.863605598664451,100,65.75498294426244,-6.283115386962893,-6.9355097746734655,0,45.57383389001791,-7.962782859802246,-7.785271560534724,100,62.308368261199945,-6.899185657501223,-7.4018432962619425,100,54.86324366382947,-5.85505485534668,-6.0502015543704735,100,64.41311337482944,-7.270265579223633,-7.863605598664451,100,65.75498294426244,-6.283115386962892,-6.9355097746734655,0,45.57383389001791,-7.962782859802246,-7.785271560534724,100,62.308368261199945,-6.899185657501223,-7.4018432962619425,100,54.86324366382947,-5.85505485534668,-6.0502015543704735,-93.0448,-93.6150702957533,100,63.882554214372135,-90.0555,-90.4955245947881,100,60.826489117658596,-86.6075,-85.83291250349451,0,31.54875751558433,-93.7366,-94.37467848967853,100,65.43189715063855,-91.2683,-92.79804890005701,100,82.19695723249639
540,540,540,540,540,Bock1999_30_ss(verb),ss(verb),The secret agent from the foreign country,were,was,0,3.9970273281810282,-6.655789375305176,-3.4769611358642583,0,3.701064633848691,-7.326933860778809,-4.068097114562988,0,7.114919986788293,-6.4368743896484375,-3.8677053451538086,0,4.4222445213843296,-6.516079902648926,-3.442787170410156,0,8.172864684355824,-5.48692798614502,-3.0678396224975586,0,3.997027328181028,-6.655789375305176,-3.4769611358642583,0,3.7010646338486914,-7.326933860778809,-4.068097114562988,0,7.114919986788293,-6.4368743896484375,-3.8677053451538086,0,4.4222445213843296,-6.516079902648926,-3.4427871704101562,0,8.172864684355824,-5.4869279861450195,-3.0678396224975586,-64.5788,-58.0039,0,0.1393002243861562,-59.4203,-55.5132,0,1.9702704071783195,-60.9401,-58.3397,0,6.9112681459977825,-60.5509,-56.746,0,2.1776644106800016,-58.7193,-55.6957,0,4.6371019593511775
541,541,541,541,541,Bock1999_30_ss(tag),ss(tag),The secret agent from the foreign country blundered did n't,they,"he,she,it",0,9.913882983490149,-11.512907028198242,-9.306077055994194,0,24.98899546307345,-11.238784790039062,-10.139585506589944,0,33.2917936197042,-9.754725456237793,-9.05970840546584,0,32.072004611328786,-9.354775428771973,-8.604310695081164,0,23.918136377291532,-11.258935928344727,-10.101763030239873,0,9.913882983490149,-11.512907028198242,-9.306077055994194,0,24.98899546307345,-11.238784790039062,-10.139585506589944,0,33.2917936197042,-9.754725456237793,-9.05970840546584,0,32.072004611328786,-9.354775428771973,-8.604310695081164,0,23.918136377291532,-11.258935928344727,-10.101763030239873,-97.7506,-90.77086738938851,0,0.09296868677050132,-96.3214,-90.72101142190338,0,0.3682813833966511,-98.6958,-91.87138714435473,0,0.10857338303038558,-97.9897,-90.8904755691077,0,0.0825063804980563,-96.7291,-91.32395464646459,0,0.447330088629133
542,542,542,542,542,Bock1999_30_ss(reflexive),ss(reflexive),The secret agent from the foreign country hid,themselves,"himself,herself,itself",0,4.825992235601172,-7.703043460845947,-4.721352942345519,0,4.578757382207735,-7.770846843719482,-4.733973268488056,0,16.412243946035886,-6.797863960266112,-5.169994547937965,0,15.04405068647184,-6.5500736236572275,-4.818923354689184,0,8.82421364924775,-8.480941772460938,-6.145651905120332,0,4.825992235601172,-7.703043460845947,-4.7213529423455185,0,4.578757382207735,-7.770846843719482,-4.733973268488056,0,16.412243946035886,-6.797863960266112,-5.169994547937965,0,15.04405068647184,-6.550073623657228,-4.818923354689184,0,8.82421364924775,-8.480941772460938,-6.145651905120333,-70.5285,-69.4411537983095,0,25.21183352398572,-64.0636,-63.5235136587327,0,36.81674973131828,-65.9208,-64.03574341123675,0,13.180914221529076,-65.4604,-64.99630677985945,0,38.60152486035853,-62.8499,-63.70241316951516,100,70.10940712530689
543,543,543,543,543,Bock1999_30_sp(verb),sp(verb),The secret agent from the foreign countries,were,was,0,11.740650576069722,-6.003772735595702,-3.986550331115721,0,20.05115059035701,-5.747835159301758,-4.364734649658203,0,24.49802186027321,-5.0882978439331055,-3.96273136138916,0,27.100141879931197,-5.302391052246094,-4.312843322753906,0,46.045071020361185,-3.651897430419922,-3.4933691024780287,0,11.740650576069722,-6.003772735595702,-3.9865503311157213,0,20.05115059035701,-5.747835159301758,-4.364734649658203,0,24.49802186027321,-5.0882978439331055,-3.96273136138916,0,27.100141879931197,-5.302391052246094,-4.312843322753906,0,46.045071020361185,-3.651897430419922,-3.4933691024780287,-65.746,-60.1253,0,0.36090324544304553,-62.172,-59.0883,0,4.378464371371235,-62.2808,-61.4989,0,31.391053709897232,-64.2326,-61.6586,0,7.083059724131941,-59.7268,-59.1204,0,35.288084329821544
544,544,544,544,544,Bock1999_30_sp(tag),sp(tag),The secret agent from the foreign countries blundered did n't,they,"he,she,it",0,11.612567621433065,-11.076836585998537,-9.04719472140692,0,21.25103081760166,-11.3989839553833,-10.089124170768061,0,37.624408847513905,-9.580910682678224,-9.07538966250851,0,33.80816386715091,-9.1950101852417,-8.52315535901478,0,24.401166155388236,-11.24044418334961,-10.109634250029627,0,11.612567621433065,-11.076836585998537,-9.04719472140692,0,21.25103081760166,-11.3989839553833,-10.089124170768061,0,37.624408847513905,-9.580910682678224,-9.07538966250851,0,33.80816386715091,-9.1950101852417,-8.52315535901478,0,24.401166155388236,-11.24044418334961,-10.109634250029627,-97.7403,-93.06288194635837,0,0.9217254613742515,-98.5736,-90.54990297235432,0,0.03274993195487571,-101.419,-94.52591910247781,0,0.1013753839055657,-100.488,-94.17688029680555,0,0.18127068475093214,-98.7339,-94.25990171841522,0,1.1273105769359808
545,545,545,545,545,Bock1999_30_sp(reflexive),sp(reflexive),The secret agent from the foreign countries hid,themselves,"himself,herself,itself",0,18.098738613085803,-7.13224983215332,-5.622577685821841,0,17.028067222069932,-6.917787551879883,-5.334148156269449,0,30.861937672671623,-6.658004760742188,-5.851422986088773,0,30.031320622450913,-7.009483337402344,-6.163676490746461,0,26.86837615316751,-7.493123054504394,-6.491812157884008,0,18.098738613085803,-7.13224983215332,-5.622577685821841,0,17.028067222069932,-6.917787551879883,-5.334148156269449,0,30.861937672671623,-6.6580047607421875,-5.851422986088773,0,30.031320622450913,-7.009483337402344,-6.163676490746461,0,26.86837615316751,-7.493123054504394,-6.491812157884008,-72.34,-71.44979902435284,0,29.10683548566301,-67.0543,-67.3784689335737,100,58.0339915858776,-67.2549,-65.51459218961793,0,14.927384111280487,-69.3615,-68.8372845328322,0,37.18670459814193,-64.8275,-66.28063521516033,100,81.04804777430614
546,546,546,546,546,Bock1999_30_ps(verb),ps(verb),The secret agents from the foreign country,were,was,100,98.2579811229216,-2.830519676208496,-6.863071441650393,100,94.3653110023406,-3.2984285354614262,-6.116660118103027,100,81.63862214907853,-3.567317008972168,-5.059370040893555,100,93.3319732656207,-3.3755464553833012,-6.014385223388673,100,89.58838523953585,-3.062196731567384,-5.214500427246094,100,98.2579811229216,-2.830519676208496,-6.863071441650392,100,94.3653110023406,-3.2984285354614262,-6.116660118103027,100,81.63862214907853,-3.567317008972168,-5.059370040893555,100,93.3319732656207,-3.375546455383301,-6.014385223388673,100,89.58838523953585,-3.0621967315673837,-5.214500427246094,-60.8037,-63.7595,100,95.05368978462701,-59.6874,-60.7514,100,74.34542081463462,-62.1198,-64.6465,100,92.5992520844096,-61.5221,-64.727,100,96.10182570603038,-57.8608,-59.2063,100,79.33929594715687
547,547,547,547,547,Bock1999_30_ps(tag),ps(tag),The secret agents from the foreign country blundered did n't,they,"he,she,it",0,28.570340397622967,-11.069162368774414,-10.152818315774534,100,50.4959585988525,-10.924050331115724,-10.943889325739603,100,50.07932865515361,-9.483734130859377,-9.486907279728019,100,56.49825136315781,-9.302114486694336,-9.563523039208356,0,35.86939684595635,-10.716087341308594,-10.13505013941738,0,28.570340397622967,-11.069162368774414,-10.152818315774534,100,50.4959585988525,-10.924050331115724,-10.943889325739603,100,50.07932865515361,-9.483734130859377,-9.486907279728019,100,56.49825136315781,-9.302114486694336,-9.563523039208356,0,35.86939684595635,-10.716087341308594,-10.13505013941738,-95.8676,-93.4510314051551,0,8.19179525798003,-99.9667,-92.5412256246717,0,0.059552328043526156,-101.556,-95.47921639440855,0,0.22902907073636705,-101.289,-95.04039417278389,0,0.19294175513236006,-95.9704,-89.93471949727174,0,0.23861609178423127
548,548,548,548,548,Bock1999_30_ps(reflexive),ps(reflexive),The secret agents from the foreign country hid,themselves,"himself,herself,itself",100,73.81617091417844,-5.8464927673339835,-6.882928583266415,100,78.27095679484275,-5.1612701416015625,-6.442796991386175,100,79.47190820627415,-5.036903381347656,-6.390512705168706,100,70.47196400570212,-4.764961242675781,-5.6348360150072345,100,90.40589193108423,-5.3136186599731445,-7.556778934240914,100,73.81617091417844,-5.846492767333984,-6.882928583266415,100,78.27095679484275,-5.1612701416015625,-6.442796991386175,100,79.47190820627415,-5.036903381347656,-6.390512705168706,100,70.47196400570212,-4.764961242675781,-5.6348360150072345,100,90.40589193108423,-5.3136186599731445,-7.556778934240914,-64.6435,-64.79379059589014,100,53.75020864071093,-63.6356,-64.2609155562698,100,65.1426521454374,-64.5952,-64.26446215890019,0,41.80611058902544,-65.6406,-66.10350469957591,100,61.37030250034614,-61.2742,-63.276227352152915,100,88.10097726740548
549,549,549,549,549,Bock1999_30_pp(verb),pp(verb),The secret agents from the foreign countries,were,was,100,98.77634862132143,-3.464848518371582,-7.855867385864258,100,97.9575415385976,-3.3178396224975586,-7.1882195472717285,100,88.77411663171326,-3.4746131896972656,-5.542486190795898,100,96.8402425474417,-3.4418716430664062,-6.864439010620117,100,93.91262503516165,-2.7053327560424805,-5.44148063659668,100,98.77634862132143,-3.464848518371582,-7.855867385864258,100,97.9575415385976,-3.3178396224975586,-7.1882195472717285,100,88.77411663171326,-3.4746131896972656,-5.542486190795898,100,96.8402425474417,-3.4418716430664062,-6.864439010620117,100,93.91262503516165,-2.7053327560424805,-5.44148063659668,-61.7368,-65.8687,100,98.42012566003208,-61.6229,-64.3836,100,94.05148087941105,-63.9556,-68.5491,100,98.99839507484593,-65.5367,-69.9698,100,98.82618097242164,-59.1615,-61.595,100,91.9346433968552
550,550,550,550,550,Bock1999_30_pp(tag),pp(tag),The secret agents from the foreign countries blundered did n't,they,"he,she,it",0,26.26627514998189,-10.52005100250244,-9.487876514262775,0,45.43574971510449,-10.825782775878906,-10.64270309810054,0,49.65669131864296,-9.27461051940918,-9.260877956347978,100,54.76725032436474,-9.186727523803713,-9.377998542468204,0,36.95732763446895,-10.513628959655762,-9.979581063316637,0,26.26627514998189,-10.52005100250244,-9.487876514262775,0,45.43574971510449,-10.825782775878906,-10.64270309810054,0,49.65669131864296,-9.27461051940918,-9.260877956347978,100,54.76725032436474,-9.186727523803713,-9.377998542468204,0,36.95732763446895,-10.513628959655762,-9.979581063316637,-95.0262,-91.02932814287176,0,1.8041544819847721,-93.2426,-94.8620679894548,100,83.47217459844747,-102.174,-96.11278271077646,0,0.2326137444045442,-102.991,-97.59639946043002,0,0.45205062274641433,-97.9845,-91.85905102252198,0,0.2181738812387692
551,551,551,551,551,Bock1999_30_pp(reflexive),pp(reflexive),The secret agents from the foreign countries hid,themselves,"himself,herself,itself",100,79.6086890125686,-5.909672737121582,-7.271687104337205,100,88.48778011782845,-5.289847373962402,-7.329302769017236,100,85.20431098103958,-5.071757316589356,-6.822473491677173,100,82.34321133224788,-5.498383522033691,-7.038159201994983,100,92.36984636604308,-5.106959342956543,-7.600651949708812,100,79.6086890125686,-5.909672737121582,-7.271687104337205,100,88.48778011782845,-5.289847373962402,-7.329302769017236,100,85.20431098103958,-5.071757316589356,-6.822473491677173,100,82.34321133224788,-5.498383522033691,-7.038159201994983,100,92.36984636604308,-5.106959342956543,-7.600651949708812,-65.8707,-66.07198811803855,100,55.01528073654664,-66.1603,-67.27100187425062,100,75.22599393385767,-66.9951,-66.29530152575494,0,33.18569102003231,-69.7825,-70.02021913597227,100,55.91514898608602,-62.8928,-65.02116438552885,100,89.36296338966102
